id,daddy,name,brand,price,description,color,style,imglink,hash
"11687952","data/luxurybagscsv.csv","FENDI Dotcom Click quilted leather tote","Fendi","HK$15826","Italian fashion house Fendi now with Karl Lagerfeld at its creative helm is famed for its exquisite designs expertly crafted from the most luxurious materials. This black nappa leather small 'Dotcom Click' tote from Fendi features a front centre logo stamp a quilted effect a detachable shoulder strap a top zip fastening two compartments divided by a partition with zip at the top and a black detachable pouch which attaches to the zipped front compartment with a conical stud.","F0GXN","8BN299I8F","https://cdn-images.farfetch-contents.com/11/68/79/52/11687952_7860996_322.jpg","3da57bb309f242be1642e3bf9306076b"
"12426684","data/luxurybagscsv.csv","FENDI Studded appliquéd leather backpack","Fendi","HK$18000","Established back in 1925 Italian fashion house Fendi now with Karl Lagerfeld at its creative helm never ceases to amaze the world with its style elegance and impeccable sense of the 'right now'. This nude leather floral eyes leather backpack features a round top handle with spike stud accents a top zip closure a front zip compartment two colourful floral appliqués and a front embossed logo stamp.","NEUTRALS","8BZ0389PQ","https://cdn-images.farfetch-contents.com/12/42/66/84/12426684_11543606_322.jpg","d6c939077ac53b9c5698b1109a067805"
"12501770","data/luxurybagscsv.csv","FENDI Sequined shell  leather and mesh backpack","Fendi","HK$21800","Karl Lagerfeld is an icon unto himself and has imparted his playful stylistic vision into the designs of the Roman maison of Fendi for over fifty years. Crafted from black calf leather this sequin embellished backpack from Fendi features a two way zip fastening a front zip pocket adjustable shoulder straps a top handle with conical studs and multicolored sequin embroidery at the front to recreate multiple 'F' logos.","F0JBX","8BZ038A14U","https://cdn-images.farfetch-contents.com/12/50/17/70/12501770_11865442_322.jpg","354c184261e1a3715f5d8ae3d9df49c6"
"12336328","data/luxurybagscsv.csv","PRADA Pionnière leather-trimmed velvet shoulder bag","Prada","HK$15300","Inspired by ancient book bindings Prada's iconic 'Pattina' shoulder bag has been fashioned in Italy from luxurious burgundy and red velvet. Boasting burnished gold-toned metal hardware this compact piece balances contemporary style with the designer's vintage aesthetic. The bag features an optional chain shoulder strap a supple leather lining a foldover top internal slip pockets and a signature 1913 Prada logo plaque to the front.","MULTICOLOURED","1BD075068VCO4","https://cdn-images.farfetch-contents.com/12/33/63/28/12336328_11019791_322.jpg","66f80823873051cb1dd3d621ff82e938"
"12331535","data/luxurybagscsv.csv","PRADA Embellished leather shoulder bag","Gucci","HK$33800","The Dionysus shoulder bag with the now defining tiger head closure-a unique detail referencing the Greek god Dionysus who in myth is said to have crossed the river Tigris on a tiger sent to him by Zeus. Embroidered floral appliqués add a romantic touch to the handbag. The sliding chain strap can be worn multiple ways changing between a shoulder and a top handle bag. Made in an imprinted leather giving it a textured appearance which replicates an archival Gucci material. Hibiscus red leather with blue/red Web. Antique gold-toned tiger head closure; Palladium-toned chain strap. Embroidered floral appliqués. Pin closure with side release. Tiger head closure. Hand-painted edges. Interior zippered compartment. Pocket under the flap. Sliding chain strap can be worn as a shoulder strap with 15" drop or can be worn as a top handle with 8.5" drop. Small size: 11"W x 7"H x 3.5"D. Made in Italy. The model is 178 cm.","8607 Red","400249CWIIX","https://cdn-images.farfetch-contents.com/12/33/15/35/12331535_10959099_322.jpg","435ce3876673540cf667958bddd079b6"
"12336328","data/luxurybagscsv.csv","PRADA Messenger leather-trimmed quilted velvet shoulder bag","Prada","HK$15300","Inspired by ancient book bindings Prada's iconic 'Pattina' shoulder bag has been fashioned in Italy from luxurious burgundy and red velvet. Boasting burnished gold-toned metal hardware this compact piece balances contemporary style with the designer's vintage aesthetic. The bag features an optional chain shoulder strap a supple leather lining a foldover top internal slip pockets and a signature 1913 Prada logo plaque to the front.","MULTICOLOURED","1BD075068VCO4","https://cdn-images.farfetch-contents.com/12/33/63/28/12336328_11019791_322.jpg","e1e50ea2551642a76bcfafa532d172b5"
"12336328","data/luxurybagscsv.csv","PRADA Pionnière velvet shoulder bag","Prada","HK$15300","Inspired by ancient book bindings Prada's iconic 'Pattina' shoulder bag has been fashioned in Italy from luxurious burgundy and red velvet. Boasting burnished gold-toned metal hardware this compact piece balances contemporary style with the designer's vintage aesthetic. The bag features an optional chain shoulder strap a supple leather lining a foldover top internal slip pockets and a signature 1913 Prada logo plaque to the front.","MULTICOLOURED","1BD075068VCO4","https://cdn-images.farfetch-contents.com/12/33/63/28/12336328_11019791_322.jpg","f00e5de576ba596823c0ed35a8f98924"
"11868053","data/luxurybagscsv.csv","PRADA Cahier leather shoulder bag","Uma | Raquel Davidowicz","HK$2650","Black leather shoulder bag from Uma | Raquel Davidowicz featuring an adjustable shoulder strap a zip fastening and internal pockets.","PRETO","BOLSAMEDELIN02AW17","https://cdn-images.farfetch-contents.com/11/86/80/53/11868053_8788179_322.jpg","b583b72284ef0c92af80789adb2318d3"
"11868053","data/luxurybagscsv.csv","PRADA Shearling and textured-leather shoulder bag","Uma | Raquel Davidowicz","HK$2650","Black leather shoulder bag from Uma | Raquel Davidowicz featuring an adjustable shoulder strap a zip fastening and internal pockets.","PRETO","BOLSAMEDELIN02AW17","https://cdn-images.farfetch-contents.com/11/86/80/53/11868053_8788179_322.jpg","087be6c7c1bd2bf43f8f63b88953aebf"
"11935612","data/luxurybagscsv.csv","PRADA Textured-leather phone case","Prada","HK$3752","Founded in by Mario Prada the brand is known for producing timeless items with traditional Milanese craftsmanship. Expect to see outerwear with a utilitarian twist and vibrant accessories that have amassed a cult following. Grab this textured leather phone case from Prada to hold your fundamentals. This bag features two compartments with four slots. Carry yours cross-body using the long gold-tone chain strap.","F0002 NERO","1ZH034QWA","https://cdn-images.farfetch-contents.com/11/93/56/12/11935612_9123837_322.jpg","da08f84cca4a44d33f1325a2371f68f9"
"11868053","data/luxurybagscsv.csv","PRADA Pionnière leather shoulder bag","Uma | Raquel Davidowicz","HK$2650","Black leather shoulder bag from Uma | Raquel Davidowicz featuring an adjustable shoulder strap a zip fastening and internal pockets.","PRETO","BOLSAMEDELIN02AW17","https://cdn-images.farfetch-contents.com/11/86/80/53/11868053_8788179_322.jpg","7454af9d75efd30ab8f11bb894df5ec0"
"11973129","data/luxurybagscsv.csv","PRADA Ribbon Plexi leather shoulder bag","Gucci","HK$20900","A small leather structured shoulder bag with two interchangeable straps one in leather the other in Sylvie Web ribbon. The metal buckle closure was taken from the House’s archives and is mixed playfully with the Web stripe. Made in our smooth classic leather. Off-white leather. Camel microfiber lining with a suede-like finish. Interior open and smartphone pockets. Includes two shoulder straps: detachable leather shoulder strap with 13.5" drop detachable Web shoulder strap with 6.3" drop. Nylon Web detail with metal chain and buckle closure. Small size: 10""W x 6.75""H x 3""D. Made in Italy.","8605","421882CVLEG","https://cdn-images.farfetch-contents.com/11/97/31/29/11973129_10137289_322.jpg","08f0165dac0d8e2265e03e973db36f80"
"12250722","data/luxurybagscsv.csv","PRADA Bibliothèque large leather tote","Prada","HK$20050","The contemporary art inspired Prada has a deep enduring heritage that cements the brands legendary status. Founded in 1913 by Mario Prada the brand is known for producing timeless items with traditional Milanese craftsmanship. Expect to see outerwear with a utilitarian twist and vibrant accessories that have amassed a cult following. Red and black calf leather Bibliothèque large tote by Prada featuring top handles a logo plaque a hanging leather tag accordion details at sides and a detachable and adjustable shoulder strap.","F0R6B GRANATO/NERO","1BG0982AIXVMOF","https://cdn-images.farfetch-contents.com/12/25/07/22/12250722_11312459_322.jpg","dcd1e2551d59b4e82265c3abd0a7c943"
"11973129","data/luxurybagscsv.csv","PRADA Ribbon Plexi two-tone textured-leather shoulder bag","Gucci","HK$20900","A small leather structured shoulder bag with two interchangeable straps one in leather the other in Sylvie Web ribbon. The metal buckle closure was taken from the House’s archives and is mixed playfully with the Web stripe. Made in our smooth classic leather. Off-white leather. Camel microfiber lining with a suede-like finish. Interior open and smartphone pockets. Includes two shoulder straps: detachable leather shoulder strap with 13.5" drop detachable Web shoulder strap with 6.3" drop. Nylon Web detail with metal chain and buckle closure. Small size: 10""W x 6.75""H x 3""D. Made in Italy.","8605","421882CVLEG","https://cdn-images.farfetch-contents.com/11/97/31/29/11973129_10137289_322.jpg","994b82074242a0d648ca4d0abbfc7c8a"
"12189658","data/luxurybagscsv.csv","PRADA Studded leather and calf hair shoulder bag","Prada","HK$14768","Founded in 1913 by Mario Prada the brand is known for producing timeless items with traditional Milanese craftsmanship. Expect to see outerwear with a utilitarian twist and vibrant accessories that have amassed a cult following. Black calf leather studded Etiquette shoulder bag by Prada featuring a fold-over top a main internal compartment a detachable and adjustable shoulder strap a front logo patch and a contrasting pale blue shoulder pad.","F0OK0 NERO ASTRALE","1BD082PEOVOBO","https://cdn-images.farfetch-contents.com/12/18/96/58/12189658_11299243_322.jpg","e6fa6964f1ff4578905c6f6391183387"
"12461075","data/luxurybagscsv.csv","PRADA Crystal-embellished velvet tote","Sophia Webster","HK$4858","Black crystal-embellished velvet sandals from Sophia Webster.","BLACK","SAR17001","https://cdn-images.farfetch-contents.com/12/46/10/75/12461075_11767028_322.jpg","94027b65b70ca33427c9f28be5b2a6db"
"12218603","data/luxurybagscsv.csv","PRADA Pattina leather shoulder bag","Prada","HK$17700","Inspired by ancient book bindings Prada's iconic 'Pattina' shoulder bag has been fashioned in Italy from luxurious Plum Purple calf leather. Boasting burnished gold-toned metal hardware this compact piece balances contemporary style with the designer's vintage aesthetic. The bag also features an adjustable shoulder strap a foldover top with a snap fastening an internal slip pocket and a signature 1913 Prada logo plaque to the front.","F0397 CORDOVAN","1BD0752BJKVOAH","https://cdn-images.farfetch-contents.com/12/21/86/03/12218603_10487934_322.jpg","7004fa533f96c4baa8b1772800913203"
"11996482","data/luxurybagscsv.csv","PRADA Vela large leather-trimmed shell backpack","Sandqvist","HK$1030","Khaki cotton blend leather trim backpack from Sandqvist.","VERDE","SQA587OLIVE","https://cdn-images.farfetch-contents.com/11/99/64/82/11996482_9511104_322.jpg","bafcad18c9dc4fc747573b94373c506f"
"12518740","data/luxurybagscsv.csv","Chloé Pixie suede and textured-leather shoulder bag","Chloé","HK$14490","Chloé is known for perfectly balancing British cool Parisian glamour and retro seventies inspiration to create collections that are timeless and ultimately feminine. Pearl beige calf leather Medium Pixie shoulder bag featuring top handles a detachable and adjustable shoulder strap and a main internal compartment.","NR278 PEARL BEIGE","3S1332HGP","https://cdn-images.farfetch-contents.com/12/51/87/40/12518740_11862920_322.jpg","c7d736243a5ab6dda071b8d3531e973f"
"12521942","data/luxurybagscsv.csv","Chloé Faye small leather and suede backpack","Chloé","HK$15075","Chloé continues to create timeless handbags with a bohemian twist. Expect to see subtle studding fringes and warm toned hardware. Softie brown leather Small Faye backpack featuring a fold over top with magnetic closure a hook and loop strap fastening an accordion-style interior an adjustable shoulder strap and mixed metallic hardware.","NR270 Softie Brown","3S1233HEU","https://cdn-images.farfetch-contents.com/12/52/19/42/12521942_11873434_322.jpg","682598b59b633c69a88dcfb0602e2128"
"12521942","data/luxurybagscsv.csv","Chloé Faye small textured-leather and suede backpack","Chloé","HK$15075","Chloé continues to create timeless handbags with a bohemian twist. Expect to see subtle studding fringes and warm toned hardware. Softie brown leather Small Faye backpack featuring a fold over top with magnetic closure a hook and loop strap fastening an accordion-style interior an adjustable shoulder strap and mixed metallic hardware.","NR270 Softie Brown","3S1233HEU","https://cdn-images.farfetch-contents.com/12/52/19/42/12521942_11873434_322.jpg","7a4c8645858590a0f8394b759cbb15c2"
"12172310","data/luxurybagscsv.csv","Chloé Faye medium leather and suede shoulder bag","Chloé","HK$11575","The Chloé Faye shoulder bag is as iconic as the house itself. Crafted from smooth black leather and suede with the addition of lustrous gold hardware this Faye shoulder bag is the epitome of modern femininity. It features a foldover top with a signature hoop and chain closure a detachable and adjustable shoulder strap a contrast piped trim an accordion-style interior an internal zipped pocket and a calf suede lining.","NR001 BLACK","3S1231H2O","https://cdn-images.farfetch-contents.com/12/17/23/10/12172310_10263555_322.jpg","4c12a456e2f5b8fa476c9738082c26f5"
"12056848","data/luxurybagscsv.csv","Chloé Nile Bracelet small textured-leather and suede shoulder bag","Chloé","HK$12676","Off-white leather Small Nile bracelet bag from Chloé featuring a foldover top with magnetic closure a main internal compartment a detachable and adjustable shoulder strap an internal slip pocket a front embossed logo stamp gold-tone hardware and a hinged O-ring bracelet cuff. Please note that this piece can be worn in different ways.","308 OFF WHITE","3S1301HEU","https://cdn-images.farfetch-contents.com/12/05/68/48/12056848_9637030_322.jpg","3d3e8e12223813aa0724ef56b40ede89"
"12452810","data/luxurybagscsv.csv","Chloé Nile mini textured-leather shoulder bag","Alexander McQueen","HK$11482","White and multi-coloured leather Box 16 mini embroidered leather shoulder bag from Alexander McQueen.","9155","491730DZQVM","https://cdn-images.farfetch-contents.com/12/45/28/10/12452810_11646679_322.jpg","ff231c35b301e95b8dbbf8c4f1560708"
"11980578","data/luxurybagscsv.csv","Chloé Nile Bracelet medium textured-leather and suede shoulder bag","Chloé","HK$12550","Black leather Nile bracelet bag from Chloé featuring a foldover top with magnetic closure a detachable and adjustable shoulder strap a main internal compartment an internal slip pocket gold-tone hardware a suede lining and hinged o-ring bracelet cuff.","NR001BLACK","3S1300HEU","https://cdn-images.farfetch-contents.com/11/98/05/78/11980578_9550195_322.jpg","11810a214ccf148ca37d9dbc4da33391"
"12452315","data/luxurybagscsv.csv","Chloé Faye Bracelet mini metallic cracked-leather shoulder bag","Chloé","HK$6850","Cement pink leather Mini pink Faye Bracelet bag from Chloé featuring a foldover top with magnetic closure a main internal compartment a hook and loop strap fastening and a cross body strap.","CEMENT PINK","3S1320H2O","https://cdn-images.farfetch-contents.com/12/45/23/15/12452315_11590389_322.jpg","970bb0e907b691e57bd9c2c3caba4116"
"12113725","data/luxurybagscsv.csv","Chloé Drew mini textured-leather shoulder bag","Chloé","HK$12580","The Chloé collection exudes Brit-girl cool and seventies glamour. Striking the perfect balance between sharp masculinity and feminine elegance. The Parisian Maison was founded by Gaby Aghion in the 1950’s and continues to be a fashion insiders favourite to this day. This sultry midnight green leather Mini Drew shoulder bag from Chloé is a classic style that will stand the test of time. The piece features a fold over top a turn-lock closure with snap-fit linchpin a main internal compartment gold-toned hardware and a chain shoulder strap.","NR3I3 MIDNIGHT GREEN","3S1032944","https://cdn-images.farfetch-contents.com/12/11/37/25/12113725_10858431_322.jpg","79588bd1bf6c6f32e148088cdf89fbd5"
"12427690","data/luxurybagscsv.csv","Miu Miu Embellished matelassé velvet shoulder bag","Miu Miu","HK$8150","Green velvet shoulder bag from Miu Miu.","SMERALDO","5BF3542EOM","https://cdn-images.farfetch-contents.com/12/42/76/90/12427690_11452792_322.jpg","a0d89ced7f865fd5733a795ac27ca263"
"12376572","data/luxurybagscsv.csv","Miu Miu My Miu embellished watersnake-trimmed textured-leather shoulder bag","Miu Miu","HK$15800","Founded by Miuccia Prada in 1993 Miu Miu has been synonymous with luxury fashion and forward-thinking design. The brand pursues a creative and innovative take on femininity presenting classic silhouettes and timeless accessories with a glamorous twist. Crafted in Italy from metallic silver calf leather their iconic My Miu shoulder bag from the AW17 collection is a perfect example. Alongside an embossed gold strap and crystal-embellished buckle the piece features a silver-tone chain shoulder strap foldover top with twist-lock closure an internal slip pocket and a front logo plaque.","SILVER","5BF0682BPF","https://cdn-images.farfetch-contents.com/12/37/65/72/12376572_11848295_322.jpg","58b310bd510f81018ea866abdc5b49d2"
"12376500","data/luxurybagscsv.csv","Miu Miu Shearling and textured-leather shoulder bag","Miu Miu","HK$9579","Known as Prada’s fashionable ‘Little Sister’ Miu Miu follows the designer’s pillars of expert craftsmanship and high-quality materials. Classic silhouettes and timeless accessories are infused with a tongue-in-cheek charm. Fashioned in Italy from light blue sheepskin shearling with a calf leather lining this iconic My Miu shoulder bag features a gold-tone chain shoulder strap a foldover top with a snap closure an internal slip pocket a logo plaque and 'MIU' embroidered in red across the front.","F0637 ASTRALE","5BF0682BO0","https://cdn-images.farfetch-contents.com/12/37/65/00/12376500_11293148_322.jpg","6bbe62496e2e25b8308edb73753ae26e"
"12376572","data/luxurybagscsv.csv","Miu Miu Embellished leather and tartan wool-blend shoulder bag","Miu Miu","HK$15800","Founded by Miuccia Prada in 1993 Miu Miu has been synonymous with luxury fashion and forward-thinking design. The brand pursues a creative and innovative take on femininity presenting classic silhouettes and timeless accessories with a glamorous twist. Crafted in Italy from metallic silver calf leather their iconic My Miu shoulder bag from the AW17 collection is a perfect example. Alongside an embossed gold strap and crystal-embellished buckle the piece features a silver-tone chain shoulder strap foldover top with twist-lock closure an internal slip pocket and a front logo plaque.","SILVER","5BF0682BPF","https://cdn-images.farfetch-contents.com/12/37/65/72/12376572_11848295_322.jpg","f043be74c974f3592101bb9f46ccbe17"
"12284142","data/luxurybagscsv.csv","Miu Miu Miu Lady embellished smooth and textured-leather shoulder bag","Miu Miu","HK$8781","Pink leather Mini Pink Leather Crystal Buckle Miu Lady bag from Miu Miu featuring a detachable and adjustable shoulder strap a foldover top with snap closure an internal slip pocket and a crystal and faux pearl embellished buckle.","615 ORCHIDEA","5BL0012EJA","https://cdn-images.farfetch-contents.com/12/28/41/42/12284142_11532191_322.jpg","ceb186e651d553b17ee82871f9ef6260"
"12394073","data/luxurybagscsv.csv","Miu Miu Leather-trimmed velvet backpack","Miu Miu","HK$13571","Black velvet mini backpack from Miu Miu.","F0002 BLACK","5BZ015N88","https://cdn-images.farfetch-contents.com/12/39/40/73/12394073_11505370_322.jpg","c0af47e57e1f2260bddf5f11ba68890d"
"12331535","data/luxurybagscsv.csv","Miu Miu Dahlia embellished leather shoulder bag","Gucci","HK$33800","The Dionysus shoulder bag with the now defining tiger head closure-a unique detail referencing the Greek god Dionysus who in myth is said to have crossed the river Tigris on a tiger sent to him by Zeus. Embroidered floral appliqués add a romantic touch to the handbag. The sliding chain strap can be worn multiple ways changing between a shoulder and a top handle bag. Made in an imprinted leather giving it a textured appearance which replicates an archival Gucci material. Hibiscus red leather with blue/red Web. Antique gold-toned tiger head closure; Palladium-toned chain strap. Embroidered floral appliqués. Pin closure with side release. Tiger head closure. Hand-painted edges. Interior zippered compartment. Pocket under the flap. Sliding chain strap can be worn as a shoulder strap with 15" drop or can be worn as a top handle with 8.5" drop. Small size: 11"W x 7"H x 3.5"D. Made in Italy. The model is 178 cm.","8607 Red","400249CWIIX","https://cdn-images.farfetch-contents.com/12/33/15/35/12331535_10959099_322.jpg","324621d8379db92add8a9352a26948cb"
"12423551","data/luxurybagscsv.csv","Miu Miu Miu Click two-tone textured-leather tote","Miu Miu","HK$17200","Founded in 1993 by The Prada Group Miu Miu derives its identity from the founder’s affectionate childhood nickname. Miucca creates playful feminine forms for the contemporary woman. The brand is typified by its muted colour blocking and delicate crystal detailing. Terracotta orange leather Miu Click tote bag featuring a top handle foldover top with twist-lock closure a main internal compartment a detachable and adjustable shoulder strap and gold-tone hardware.","F0Y53 rugo","5BA0522AJB","https://cdn-images.farfetch-contents.com/12/42/35/51/12423551_11355436_322.jpg","d8351414e4aed766e83b3600209416ee"
"12146684","data/luxurybagscsv.csv","Miu Miu Crystal-embellished velvet shoulder bag","Gucci","HK$25000","The medium GG Marmont chain shoulder bag has a softly structured shape and an oversized flap closure with Double G hardware. The "Loved" appliqué a term that references an inclusive idea of romanticism is enhanced by glass pearls and paired with floral embroideries. Made in matelassé black chevron velvet with a plush hand and rich finish. Gold-toned hardware. Pearls embroidered "Loved" appliqué. Double G. Internal zip and smartphone pockets with an open horizontal case for larger phones. Sliding chain strap can be worn as a shoulder strap with 55cm drop or as a top handle with 30cm drop. Flap with spring closure. Medium size: W31cm x H19cm x D7cm. Satin silk lining. Made in Italy.","1093","443496K4DLT","https://cdn-images.farfetch-contents.com/12/14/66/84/12146684_10105165_322.jpg","69b301b60d01c39491066097d110cee0"
"11717234","data/luxurybagscsv.csv","Miu Miu Bow-embellished suede shoulder bag","Miu Miu","HK$16250","Black leather embellished shoulder bag from Miu Miu featuring a foldover top rhinestone embellishments faux pearl details silver-tone hardware a detachable shoulder strap accordion details at sides multiple interior compartments and a suede lining.","F0632BLACK","5BH6092EJA","https://cdn-images.farfetch-contents.com/11/71/72/34/11717234_8427575_322.jpg","a6f251e44d29caaa365cb6494f646615"
"12346213","data/luxurybagscsv.csv","Miu Miu Dahlia leather shoulder bag","Miu Miu","HK$19957","Miu Miu's 'Dahlia' shoulder bag is a signature silhouette from the fashion house introducing luxurious finishings to a typically bohemian design. Crafted in Italy from supple white calf leather the striking piece is enriched with a multicoloured crystal-embellished front buckle detailing. Named after the first female racehorse to earn over a million dollars the handbag boasts a curved saddle-shaped structure along with a detachable and adjustable shoulder strap a foldover top with a snap closure interior compartments and gold-tone studs.","F0009","5BD0192EJA","https://cdn-images.farfetch-contents.com/12/34/62/13/12346213_11532168_322.jpg","06523a5ac313256e2b27c31404a79437"
"11960386","data/malefashioncsv.csv","AMI ALEXANDRE MATTIUSSI tricolour sweatshirt","Ami Alexandre Mattiussi","HK$1200","Red white and navy blue cotton tricolour sweatshirt from Ami Alexandre Mattiussi featuring a ribbed crew neck long sleeves a ribbed hem and cuffs a color blocked design and a blue white and red Ami embroidery at the chest. This item is designed for a close fit. Take your normal size for a close fit or the next size up for a semi-fitted cut.","600 RED","H17J015730","https://cdn-images.farfetch-contents.com/11/96/03/86/11960386_9293742_322.jpg","fd4333f1d6f0713f692630582d464935"
"12406047","data/malefashioncsv.csv","BALENCIAGA Printed Raincoat","Balenciaga","HK$12400","Hailing from a groundbreaking term at Vetements Demna Gvasalia has pushed the direction of Balenciaga even further into the sphere of the discerning sartorialist. Blue Printed Raincoat featuring a funnel neck long sleeves a front zip fastening and a long length.","4540 BLUE","486300TWD09","https://cdn-images.farfetch-contents.com/12/40/60/47/12406047_11422592_322.jpg","a0ea3408efabc151c018a4dfbe8a66ca"
"12232992","data/malefashioncsv.csv","BALMAIN distressed camouflage trousers","Balmain","HK$5672","Balmain's staple sports-luxe pieces typify the Parisian Maison's luxuriously edgy attitude. These skinny-fit trousers have been crafted from cotton-blend and boast a cool camouflage print. Heightened by distressed finishes giving them a distinctive flair these trousers showcase Olivier Rousteing's daring take on wardrobe essentials.","147 KAKI","W7H9529T022C","https://cdn-images.farfetch-contents.com/12/23/29/92/12232992_10583573_322.jpg","3faf32bf9b78bf7f848262116cf70ad0"
"12088021","data/malefashioncsv.csv","BLOOD BROTHER Patch sweatshirt","Blood Brother","HK$748","An everyday essential the Patch Sweat embraces a subtle yet striking minimalist aesthetic. Featured in khaki green in a soft but durable jersey cotton this piece comes in a neat regular fit. At the front of the piece a large branded applique logo can be found in ecru creating a strong contrast with the otherwise all khaki garment. The hem neckline and cuffs are all finished with fitted ribbed panels.","KHAKI","BA17PATCH22","https://cdn-images.farfetch-contents.com/12/08/80/21/12088021_9841479_322.jpg","394f1e28926257a3798fce489b6472bd"
"12271714","data/malefashioncsv.csv","BURBERRY checked shirt","Comme Des Garçons Shirt","HK$1119","Blue and red cotton checked shirt from Comme Des Garçons Shirt Boy.","A BLUE RED MIX","W25918","https://cdn-images.farfetch-contents.com/12/27/17/14/12271714_10677309_322.jpg","024d7c001a9a9e66ba2df83a8248f5e8"
"11109716","data/malefashioncsv.csv","BURBERRY Kensington Heritage mid trenchcoat","Burberry","HK$9472","Luxury British fashion house Burberry is renowned for its classic designs and expert attention to detail as evidenced by this Kensington trench coat. Crafted from cotton with its signature 'House Check' lining this classic style exemplifies the label's prestigious heritage and craftsmanship. It features a figure-flattering belted silhouette.","70500","3983339","https://cdn-images.farfetch-contents.com/11/10/97/16/11109716_5614987_322.jpg","a9e6d096b7b562d83eb4df124d58b1a7"
"12253656","data/malefashioncsv.csv","CALVIN KLEIN 205W39NYC Stripe 205 knitted jumper ","Calvin Klein 205W39nyc","HK$2695","Burgundy wool Stripe 205 knitted jumper from CALVIN KLEIN 205W39NYC.","509 BURGUNDY","74MKTA72K109","https://cdn-images.farfetch-contents.com/12/25/36/56/12253656_10619151_322.jpg","61660831ea48288893b9b16dddfac90c"
"12377563","data/malefashioncsv.csv","CMMN SWDN Stain trousers","Cmmn Swdn","HK$2290","Mustard yellow wool Stain trousers from Cmmn Swdn.","MUSTARD","M11W431","https://cdn-images.farfetch-contents.com/12/37/75/63/12377563_11200694_322.jpg","5aeb6f817158d6966b4233300a06d70b"
"11922369","data/malefashioncsv.csv","COMME DES GARÇONS SHIRT embroidered sweatshirt","Comme Des Garçons Shirt","HK$2164","Brown cotton Noah Lyon X Comme des Garcons shirt from Comme Des Garçons Shirt.","a","S25068","https://cdn-images.farfetch-contents.com/11/92/23/69/11922369_9082785_322.jpg","f9322dd4db17f04350f7385458578cdc"
"12184856","data/malefashioncsv.csv","DOLCE & GABBANA distressed jeans","Dolce & Gabbana","HK$2711","Dolce & Gabbana’s classic leisurewear is crafted in Italy from the finest materials for lasting wearability. This green T-shirt from Dolce & Gabbana’s AW17/18 collection is spun from a soft cotton for optimum comfort. It features a round neck short sleeves a relaxed fit and a multi colour print of a gorilla.","HVD86/GREEN","G8HI7THP7SN","https://cdn-images.farfetch-contents.com/12/18/48/56/12184856_10366764_322.jpg","1ef7556e0472eef35c1b0e3356674551"
"12184856","data/malefashioncsv.csv","DOLCE & GABBANA Royal Black Panther jumper","Dolce & Gabbana","HK$2711","Dolce & Gabbana’s classic leisurewear is crafted in Italy from the finest materials for lasting wearability. This green T-shirt from Dolce & Gabbana’s AW17/18 collection is spun from a soft cotton for optimum comfort. It features a round neck short sleeves a relaxed fit and a multi colour print of a gorilla.","HVD86/GREEN","G8HI7THP7SN","https://cdn-images.farfetch-contents.com/12/18/48/56/12184856_10366764_322.jpg","e0c733734138e9d6abae05a9bd39777a"
"12184856","data/malefashioncsv.csv","DOLCE & GABBANA asymmetric patch detail bomber jacket","Dolce & Gabbana","HK$2711","Dolce & Gabbana’s classic leisurewear is crafted in Italy from the finest materials for lasting wearability. This green T-shirt from Dolce & Gabbana’s AW17/18 collection is spun from a soft cotton for optimum comfort. It features a round neck short sleeves a relaxed fit and a multi colour print of a gorilla.","HVD86/GREEN","G8HI7THP7SN","https://cdn-images.farfetch-contents.com/12/18/48/56/12184856_10366764_322.jpg","bed7150b362a3497b231e2d1a89d4931"
"12135121","data/malefashioncsv.csv","DSQUARED2 classic checked shirt","Dsquared2","HK$5245","As well as presenting a collection of quirky styles and standout silhouettes the Caten twin designers behind DSQUARED2 prove that they are also expert in fashioning timeless wardrobe staples. This green brown black and white cotton classic checked shirt from DSQUARED2 features a classic collar a front button fastening long sleeves button cuffs a curved hemline and a front logo plaque.","001F","S74DM0071S47863","https://cdn-images.farfetch-contents.com/12/13/51/21/12135121_10299911_322.jpg","af59b28e59869ef53a21b26a68549722"
"12473735","data/malefashioncsv.csv","DSQUARED2 cool guy jeans","Dsquared2","HK$4580","The DSQUARED2 cool guy jeans have been updated for SS18. In a faded blue stone wash design they feature belt loops pockets at the front and back and branded tabs.","470","S74LB0364S30342","https://cdn-images.farfetch-contents.com/12/47/37/35/12473735_11626905_322.jpg","e98725484f3dc2c37b9985008ef386e0"
"12104410","data/malefashioncsv.csv","DSQUARED2 zipped pocket blazer","Dsquared2","HK$13115","DSQUARED2 once again put their idiosyncratic touch on a classic menswear staple elevating the formalwear piece to must-have status. Crafted in Italy from a sumptuous black Virgin-wool blend this piece exemplifies the designers' penchant for men's tailoring. It features peaked lapels long sleeves with button cuffs a front button fastening a rear vent front pockets and a signature slim fit. The blazer is fully lined to ensure it falls smoothly over cotton shirts and is finished off with a sleek leather-trimmed silver-toned zipped chest pocket for a distinctive edge.","860","S74BN0735S42916","https://cdn-images.farfetch-contents.com/12/10/44/10/12104410_10071738_322.jpg","c380ad9ed19c726b1d0d8c014a62e6ed"
